id,saleprice
806,223551.58385103103
530,230516.5456444645
963,201876.49499312177
2678,95777.95301607528
171,85178.08995937197
2401,346683.6697421545
805,218954.43602136843
2259,198859.11874729395
1748,198623.07164155823
1361,119681.68288783278
1677,109615.11993847662
1406,143404.8759496779
2322,220968.32318812457
688,146669.81021576942
143,135967.32253274156
804,203584.6314386002
1214,155990.46197327436
2828,139335.09595090506
1999,182906.04407604842
2467,200321.4000891021
2665,151785.25571190813
1538,264866.90263000166
398,117390.96692398038
2822,125968.79679488971
2157,165062.99300288473
1856,184148.1952072548
1269,105023.69788905038
2570,113547.99771532277
2320,225032.3790206891
1517,124974.90260237028
2304,135411.89441354532
1312,102192.07821015283
2012,137785.97118563816
506,250209.35514151904
2865,198025.79325370735
2367,99433.77772038494
554,109798.18195326909
238,123458.75164268215
1954,107311.92717252084
2488,149612.83930880687
2291,82578.29829600675
1969,118882.69764883997
2725,163815.19792878616
1482,173003.04915447906
2763,196980.50835972468
503,271017.7701141807
1584,252475.52923427674
1531,166678.61274929837
2210,178619.24993346093
459,303431.9642186159
556,119750.02173123196
1347,135472.89341892413
1290,84337.74038421878
1388,102650.27514137489
1571,212540.28645076507
2754,206223.01943288537
765,143020.05834516237
2494,119376.62621567401
2870,226569.55485332984
7,226852.6005258098
1114,245336.78897399252
2418,234469.25454234157
291,126215.07892035512
18,295829.7480741122
39,313057.0375927754
1001,258082.855309466
2442,217659.50839335014
616,136268.56841980363
2680,69637.48457917682
1414,118793.28552067361
289,155696.777749121
40,238263.89103113525
860,128209.54104662583
409,121346.88096172019
673,145657.81113745144
2427,176409.29489466854
2036,195476.65449032694
2564,141400.1683787128
642,161027.84900763322
1008,179778.6653014911
1908,139502.53025337227
2519,205455.4842713097
1369,95706.01076799529
2855,159826.6693811799
712,74230.87614017785
1943,118772.55522314957
1958,134925.77928068847
107,169546.5249805349
2295,182508.8099669256
704,94626.03930385124
676,126641.29757784636
259,180187.82357162805
93,284527.4241129962
106,239584.19843020808
2315,178919.32463397842
1050,112083.99949707394
1095,208112.165040888
2709,137791.74702443744
758,156816.80096740992
1496,149298.80691237922
2370,114009.54270721966
2458,257096.9232985289
2733,123411.49558001701
161,230688.24949105748
726,143287.42707714444
845,212376.6034355394
947,237961.40141351765
2232,125165.82038108155
2563,153565.34512074804
2299,123763.07439144357
211,147929.4494739759
605,168031.53951334293
1478,215833.143229275
2247,257247.07559895734
2274,200734.70965475062
2869,209821.00660163138
967,218045.97378795408
2656,111618.91001608701
667,199812.5080372563
1042,100358.38479781253
2023,148756.85066384517
2447,348720.48535696964
2055,129875.15305839742
2275,267797.606841111
2204,195444.8199157665
1563,274190.06849529425
483,235699.6722331249
796,148843.8119553516
1526,170440.24834299184
2042,155348.67865491667
442,308706.1282359831
1693,299959.304214312
1468,220287.49931948533
1430,201159.10493931203
2605,149632.2382990605
1529,196232.07009355258
335,125532.8828662652
1287,116441.23832943347
31,93376.05550231144
1785,277049.68544101197
82,164903.08689417975
2620,110155.90699654364
252,190287.75189644267
721,64209.200621858356
2165,196885.50005288373
2316,185768.01869343536
775,127678.91670535892
1558,99820.1743843082
17,182861.31987096457
1022,221410.9333355067
925,147489.33890674092
438,271033.54511748144
1270,124085.53430915475
1272,132328.5161010076
215,139771.83355472272
266,223996.46574103014
2402,282268.84199718665
1250,120811.98029593768
1984,91467.49744238652
1279,131559.0774025396
377,219215.45426935342
1252,134356.6096487133
2156,243020.31055419167
499,296477.2372942312
1374,131625.24220125604
2898,219581.268068486
401,105143.09420747944
2721,151060.16252996534
2078,244846.54126353335
2589,134811.82790761808
1946,206281.7045706475
1334,130212.38316867483
2781,220385.2401845374
431,337418.9707410325
576,199874.8738247448
1474,209682.41079396987
2254,139831.05168272872
2155,254043.12286152563
885,119536.85837457373
643,134810.78386200086
1944,133313.67575306323
480,201485.77856304625
2845,102855.16093845782
2387,286102.0782535699
2407,224357.62034755148
2527,170626.9946974122
2514,183405.707434674
629,156094.3152583228
80,192738.16406825764
1876,146842.370067577
1546,118166.80945775015
2518,189351.64977121595
2347,164620.14480797984
783,232634.7727710773
1322,35541.72035179226
194,103358.56554365311
1770,288622.55132742634
2143,169683.31446429767
1229,198948.75238695453
511,252723.14494216925
46,232959.15097881985
1348,183910.73260122095
2465,199620.56259018832
387,230264.10711835165
873,215641.1137489439
1918,118907.06174671484
2764,227674.78075564688
2184,115219.22689916383
934,146476.99733983033
1920,134666.32327028923
2631,149647.6517500776
1768,415382.95180255326
2040,120176.91609089133
1749,210316.4498193947
834,246680.27055538096
1457,227817.8574577376
79,128640.58009062236
2302,114968.71494501058
1817,138338.4256160273
2755,212379.22074748663
359,185348.74394370458
2059,111746.97728357966
2092,221123.30945260025
2516,236820.94493737817
150,107504.76389979379
1656,150934.8680453156
83,109172.13743503366
2411,187846.31373397115
795,76869.98864883631
2312,211425.8368663325
2917,108979.34131453051
1624,181368.8766637688
2215,268507.6713266423
1211,153270.6692146668
1485,176526.36079505167
1024,186561.4593233658
570,207139.10687556912
2874,130338.54568670639
700,144782.23274381485
2756,201945.66468558533
2022,164241.8071759708
583,217572.16186041542
2392,323490.89481712756
2424,198021.58357680106
212,113840.22630617305
736,141429.28822075168
1610,166640.81625552272
890,121784.01975782207
467,188481.62206200886
578,210454.9722110474
1747,183939.30197017023
1149,169064.69758070557
2758,224113.12208201102
857,143569.79176254213
2219,244941.04179558574
733,120208.42978309884
2909,113178.96853978453
1798,246550.91995111253
235,130560.1657635496
2366,125810.6391887483
1027,133768.21175911394
1195,140407.5855057985
1303,49913.33722708003
148,176589.80509134103
608,159471.12452575125
2515,201564.33444072626
821,276764.11805650074
2500,273744.33359193563
745,119186.97878197048
741,127324.14374654711
1611,96023.57693879204
2532,134461.31661583675
1081,212211.862450318
1692,336542.4600185754
2520,182203.937990646
276,107004.54340283321
1992,122820.21350445731
663,37001.43065055457
418,115716.57776516836
1733,191274.64915285885
2359,148763.62012815342
253,194119.81314297995
1518,155984.60146059704
2035,141784.17951031734
2919,77836.77307787488
1540,246356.38776310152
2120,147574.04637810073
1674,190729.255498903
256,165814.7437422648
2361,120344.38211517941
978,82916.13902837077
2280,169831.6202094293
2095,207278.93050747644
1709,293805.16402049153
2801,226537.05537163655
1246,117752.79776795405
2373,110677.5575922293
1055,265040.8635968993
2017,127762.35442581249
1099,274621.5482335049
1344,96945.49626730639
835,188161.81244649782
1117,222250.53764776178
2043,92220.30462735289
2085,127809.73573533384
410,147499.0832936173
2650,89183.03118625059
2867,172647.54161658246
1668,114270.95624433237
1161,194044.9065710715
2122,187738.28453777006
2539,137016.29647653975
1047,118241.74776240381
1445,135569.42924231524
541,136601.80599709676
569,224244.93440743422
1276,125692.85539401855
918,165643.7643335817
326,173152.38271893593
1936,136770.35659641086
895,85214.87261698765
257,142128.80311791782
1241,165040.95441274726
1545,127434.82428344946
1189,175372.40060020535
270,161485.06096026892
2066,178481.3637750838
693,107096.74372693934
1259,146545.54037765058
2916,156739.89465766915
2321,245572.35884165767
1977,106086.18777217664
1895,153352.08717070965
1240,159312.76209232662
85,141422.48260893844
1823,124548.20159156423
825,270043.34281823743
110,227794.92353648914
697,120662.34189771359
2297,109375.37214374536
1231,134670.84268055134
1355,136458.10785124966
968,298347.9461831489
584,213941.9885744882
1315,122027.3371126097
1606,142441.2038837092
206,112598.70332618397
1685,304762.52070896246
2016,136718.68174748757
869,203383.72941465722
2135,123546.47381061452
2346,186156.61591441772
2430,210870.6857496841
2198,120697.1552840274
2652,115054.43619010676
27,118191.95996837025
241,159798.5908007818
906,134604.5507404976
1506,126411.21292167193
2098,292254.85893354256
1435,210420.35577912768
2213,148448.3026445101
1274,135866.05436274476
743,29299.382685241173
1737,187408.0908814449
2797,248680.70104375848
2185,75724.83271499361
58,175560.08187822285
830,203119.21443527937
808,130019.12784463761
680,156250.9815137168
1153,118992.26419687844
1291,144382.35001054427
1818,167521.62657076446
2161,191943.4592976693
1883,119372.03195646941
350,292751.3315489086
2473,145748.6830950292
295,189539.96167144287
293,172997.17433274278
859,137614.5553776951
288,65229.207210953595
1578,168092.87426798133
102,189541.70906358756
2831,143077.4048129782
1030,171502.3364970369
2551,132611.7476986104
1286,152997.86079603824
958,295155.86863379274
776,123473.29854415369
72,232741.68212449743
2263,239376.05767264403
1866,147143.47088884652
2876,74141.9050843388
2146,238810.98042528465
103,198170.58489061348
1500,137902.54833561982
492,180929.82829038848
167,142630.9542404967
2597,112901.08803098311
2685,122254.52994336936
1035,147285.00349824605
1220,73197.66665633774
2602,143075.90691816603
2159,217259.9638676558
695,153423.48974011335
1109,278004.6591374768
640,168943.18490928915
1652,166486.69337329708
2090,175096.77502265887
1188,183088.11294873006
2345,219579.92567050245
1059,338766.5501681109
2751,215631.02258830162
128,189822.35427011838
1523,179132.79990221217
2925,163564.8103773664
2145,256938.9083973391
1121,212390.37662727042
566,248054.17196902045
565,253926.00867307727
1331,143497.22197702527
2928,121982.3431067703
156,138474.2140987749
797,137310.57426107946
327,89856.72813575153
2859,161499.52515173744
1453,113869.15075951247
1762,321652.7368306995
1868,193367.94137146903
1760,179037.41615351095
1113,238764.40799307433
1812,184512.28608944284
117,153953.89550940073
1142,200541.00084615883
2342,309710.1400659466
927,171117.65463120386
2478,178149.7998985648
655,76821.79177161108
2064,126929.0149160501
369,243079.96777183318
2239,135937.19053141703
2732,221683.16403450235
1653,167492.47021536223
959,212917.73587089128
2395,312231.5863512467
1412,103855.63532710655
271,241982.30492853755
1484,173003.04915447906
1497,142981.8753771781
552,171957.00535938123
2,119701.17053011316
1855,256384.36298111468
4,275437.93752597645
2292,172396.55319884128
134,139628.63887876022
646,116427.76633906583
42,297541.11630656803
532,219592.0949321114
713,108871.39982284907
2561,130257.05781313694
2360,137697.3551354293
1333,125648.80179808033
1407,215592.01400504986
2892,259502.4402804472
574,226055.4544579715
1227,171944.51164583105
2591,221515.44289590372
1476,207804.65350799006
1125,252969.89930582515
1446,142050.7580366286
408,114859.66401528721
1101,288912.19544488005
2251,193073.6299334627
373,187119.2661412853
2554,133345.41062815426
2382,256018.2752712728
1985,82793.51169605163
519,223203.08302983816
1093,194494.63864419382
864,234640.0567613581
2889,144189.7498984721
2308,169683.45259834407
986,149392.80696764524
1302,131483.93245331667
585,157600.056425737
2708,141365.42091444894
147,125229.83667835893
1441,221094.3634773004
383,181520.22238466906
285,137297.7250586613
181,109944.5708904142
358,171574.31313465582
780,180699.77926658248
258,197276.44173405028
1865,203755.9700992142
692,121857.92041970257
2902,286152.3717784101
508,235312.9282198868
2638,128203.31511954969
36,144714.73693041923
611,162309.94878999004
2281,125517.50512416862
1678,133990.10046175894
1696,348945.7228265434
1557,96925.46626848984
2180,155346.7941610208
1726,235133.76448699815
951,147766.10966823998
267,226453.925983221
2706,134993.00176810994
2221,241582.33089471102
1357,149964.32334512647
2901,283519.9023583132
347,176149.9924303046
2164,198863.2219983958
1586,280363.8304544672
360,168244.37397164555
1769,256206.34297673864
2617,158018.39077120123
1879,162648.73552924205
991,209892.58114475434
1535,135650.6942427193
1191,158945.26446473796
1579,206969.06657840952
1882,133271.20912673287
1510,121758.46686776422
2196,160639.05639476073
1845,191234.4209913858
2336,312748.1763270218
942,95932.15047085959
861,132111.39567381705
2555,114617.51134831327
1392,148987.87828863086
2099,237556.93390634243
1543,114797.37548137343
948,240926.16403908696
1239,166681.85798712497
22,200480.97582580402
2796,221208.51266169525
2747,186253.8003427036
92,287371.5396742749
210,198156.54195831862
1858,203685.12699888734
2228,141769.18812994673
447,222830.72370842128
827,235323.9429169955
1649,211213.62833180296
682,128093.07151475624
2698,111727.77333157315
494,173428.7295764753
214,101483.90412274467
2441,216872.18597764478
2679,111470.19003564962
1336,130772.03040930936
465,197385.2715036329
1524,161962.6950298488
2543,125809.158229699
631,135834.80676809192
2452,298899.7983291681
228,160353.2045763199
126,191171.96087501082
1092,232809.2990538457
1122,217849.64949902735
932,206746.17342284496
1980,93982.26161509081
2171,112640.865439115
551,155953.1689954931
2768,198568.9877667401
2056,116215.81556941563
1159,318925.5534776456
2645,129698.88451544047
1174,198073.85506997516
2266,215965.33460949833
2462,332773.5524256864
1219,143969.14697336062
2922,175718.18569537858
118,145980.25252395612
474,187110.3943022674
2576,146612.88376403812
872,257968.66647428583
1077,235046.30695832495
1536,164908.40479265098
1150,135434.64309378972
2341,255366.1161679373
1931,157039.1319149295
2785,138835.54216634907
2538,128784.60500560529
597,195350.10861372188
464,207994.90759081693
233,227616.0938438167
2169,126461.26634206978
2123,179456.03267859126
1867,167570.13058221125
137,220489.8494145982
515,223508.2449615835
933,112050.13866809437
2784,160652.7553370694
972,186007.3342450228
599,179643.62791728805
2614,130129.05189380591
2582,154927.34422332543
1409,159135.82180332622
175,108291.03935074605
352,215227.05457331735
976,96062.71120932252
2134,199149.28194967215
984,116321.86427426264
2396,338280.5541672577
1673,150150.64030062713
404,107053.08761931665
607,171896.92046034877
814,180808.29872879
868,197874.41649286952
2271,220592.40582095913
1633,229221.81998832827
337,201083.44488998485
2765,180975.41665964545
1746,221647.60707734677
368,273637.96639108367
2806,208445.15651659083
1662,189925.77756295155
1234,202041.14809787972
1373,128675.29923225351
1672,106004.17748384856
1939,143209.5852917805
